imdb_code,name,year,world_collection,int_collection,dom_collection,url
tt0758738,Chalk,2006,302845,,302845.0,https://www.boxofficemojo.com/title/tt0758738/?ref_=bo_gr_ti
tt0447907,The Contestant,2007,302487,302487.0,,https://www.boxofficemojo.com/title/tt0447907/?ref_=bo_gr_ti
tt1010012,Voodoo,2007,301696,301696.0,,https://www.boxofficemojo.com/title/tt1010012/?ref_=bo_gr_ti
tt0301555,God Grew Tired of Us,2006,301447,,301447.0,https://www.boxofficemojo.com/title/tt0301555/?ref_=bo_gr_ti
tt0485131,No digas nada,2007,297329,297329.0,,https://www.boxofficemojo.com/title/tt0485131/?ref_=bo_gr_ti
tt0860454,MP3: Mera Pehla Pehla Pyaar,2007,295446,295446.0,,https://www.boxofficemojo.com/title/tt0860454/?ref_=bo_gr_ti
tt0903021,Sis ve Gece,2007,292846,292846.0,,https://www.boxofficemojo.com/title/tt0903021/?ref_=bo_gr_ti
tt0479974,Passage to Zarahemla,2007,292102,,292102.0,https://www.boxofficemojo.com/title/tt0479974/?ref_=bo_gr_ti
tt0898323,Leroy,2007,290381,290381.0,,https://www.boxofficemojo.com/title/tt0898323/?ref_=bo_gr_ti
tt1002543,Santiago,2007,290245,290245.0,,https://www.boxofficemojo.com/title/tt1002543/?ref_=bo_gr_ti
tt1803162,Gigs: Case of Boøwy 2,1987,287483,287483.0,,https://www.boxofficemojo.com/title/tt1803162/?ref_=bo_gr_ti
tt0991243,Like a Dragon,2007,5215613,5215613.0,,https://www.boxofficemojo.com/title/tt0991243/?ref_=bo_gr_ti
tt0378417,Night of the Living Dorks,2004,2107861,2107861.0,,https://www.boxofficemojo.com/title/tt0378417/?ref_=bo_gr_ti
tt0486051,Wind Chill,2007,285060,248256.0,36804.0,https://www.boxofficemojo.com/title/tt0486051/?ref_=bo_gr_ti
tt0449832,Bana sans dile,2001,281517,281517.0,,https://www.boxofficemojo.com/title/tt0449832/?ref_=bo_gr_ti
tt6448410,Abou Riad Show,2007,281347,281347.0,,https://www.boxofficemojo.com/title/tt6448410/?ref_=bo_gr_ti
tt0443455,Brand Upon the Brain! A Remembrance in 12 Chapters,2006,298982,35782.0,263200.0,https://www.boxofficemojo.com/title/tt0443455/?ref_=bo_gr_ti
tt0449080,Die Aufschneider,2007,280602,280602.0,,https://www.boxofficemojo.com/title/tt0449080/?ref_=bo_gr_ti
tt0433425,Parzania,2005,279872,279872.0,,https://www.boxofficemojo.com/title/tt0433425/?ref_=bo_gr_ti
tt0469955,Paula's Secret,2006,278921,278921.0,,https://www.boxofficemojo.com/title/tt0469955/?ref_=bo_gr_ti
tt0835468,Un buen día lo tiene cualquiera,2007,278571,278571.0,,https://www.boxofficemojo.com/title/tt0835468/?ref_=bo_gr_ti
tt10453316,"He, She and Me",2007,277500,277500.0,,https://www.boxofficemojo.com/title/tt10453316/?ref_=bo_gr_ti
tt0369878,AFR,2007,285805,285805.0,,https://www.boxofficemojo.com/title/tt0369878/?ref_=bo_gr_ti
tt1070881,Video Clip,2007,276439,276439.0,,https://www.boxofficemojo.com/title/tt1070881/?ref_=bo_gr_ti
tt1018697,Mirror,2007,275897,275897.0,,https://www.boxofficemojo.com/title/tt1018697/?ref_=bo_gr_ti
tt0267024,Thru the Moebius Strip,2005,275216,275216.0,,https://www.boxofficemojo.com/title/tt0267024/?ref_=bo_gr_ti
tt1016033,Ulzhan,2007,274971,274971.0,,https://www.boxofficemojo.com/title/tt1016033/?ref_=bo_gr_ti
tt1534332,Welcome Back Pinocchio,2007,273495,273495.0,,https://www.boxofficemojo.com/title/tt1534332/?ref_=bo_gr_ti
tt0929806,Whisper of Sin,2007,272737,272737.0,,https://www.boxofficemojo.com/title/tt0929806/?ref_=bo_gr_ti
tt1034386,Dan sun bo lok,2007,272223,272223.0,,https://www.boxofficemojo.com/title/tt1034386/?ref_=bo_gr_ti
tt0951368,All About My Bush,2007,272099,272099.0,,https://www.boxofficemojo.com/title/tt0951368/?ref_=bo_gr_ti
tt0478813,The Trap,2007,276664,276664.0,,https://www.boxofficemojo.com/title/tt0478813/?ref_=bo_gr_ti
tt0433350,Boy Culture,2006,269589,49180.0,220409.0,https://www.boxofficemojo.com/title/tt0433350/?ref_=bo_gr_ti
tt6423612,Shen xiao chuan qi,2007,269562,269562.0,,https://www.boxofficemojo.com/title/tt6423612/?ref_=bo_gr_ti
tt0766224,Zhizn vrasplokh,2007,269097,269097.0,,https://www.boxofficemojo.com/title/tt0766224/?ref_=bo_gr_ti
tt0814143,Héros,2007,268730,268730.0,,https://www.boxofficemojo.com/title/tt0814143/?ref_=bo_gr_ti
tt1233488,Punch Lady,2007,268230,268230.0,,https://www.boxofficemojo.com/title/tt1233488/?ref_=bo_gr_ti
tt1006908,Island Etude,2006,268145,268145.0,,https://www.boxofficemojo.com/title/tt1006908/?ref_=bo_gr_ti
tt1068650,Inesquecível,2007,265500,265500.0,,https://www.boxofficemojo.com/title/tt1068650/?ref_=bo_gr_ti
tt0822785,3:19,2008,498453,498453.0,,https://www.boxofficemojo.com/title/tt0822785/?ref_=bo_gr_ti
tt1810815,The Spiritual World,2007,265222,265222.0,,https://www.boxofficemojo.com/title/tt1810815/?ref_=bo_gr_ti
tt0473709,The TV Set,2006,265198,,265198.0,https://www.boxofficemojo.com/title/tt0473709/?ref_=bo_gr_ti
tt0815459,Dos rivales casi iguales,2007,264869,264869.0,,https://www.boxofficemojo.com/title/tt0815459/?ref_=bo_gr_ti
tt0991272,Father's Footsteps,2007,264642,264642.0,,https://www.boxofficemojo.com/title/tt0991272/?ref_=bo_gr_ti
tt0944233,Shankardada Zindabad,2007,264106,264106.0,,https://www.boxofficemojo.com/title/tt0944233/?ref_=bo_gr_ti
tt6449730,Bal Ganesh,2007,263203,263203.0,,https://www.boxofficemojo.com/title/tt6449730/?ref_=bo_gr_ti
tt0419641,Chromophobia,2005,489046,489046.0,,https://www.boxofficemojo.com/title/tt0419641/?ref_=bo_gr_ti
tt0800367,Storm Warning,2007,260346,260346.0,,https://www.boxofficemojo.com/title/tt0800367/?ref_=bo_gr_ti
tt0912592,My Kid Could Paint That,2007,258316,26742.0,231574.0,https://www.boxofficemojo.com/title/tt0912592/?ref_=bo_gr_ti
tt1021004,Egg,2007,269831,269831.0,,https://www.boxofficemojo.com/title/tt1021004/?ref_=bo_gr_ti
tt6448740,A Big Potato,2007,257931,257931.0,,https://www.boxofficemojo.com/title/tt6448740/?ref_=bo_gr_ti
tt1109499,Mrs. Worthington's Party,2007,257868,,257868.0,https://www.boxofficemojo.com/title/tt1109499/?ref_=bo_gr_ti
tt0497411,Miguel and William,2007,256372,256372.0,,https://www.boxofficemojo.com/title/tt0497411/?ref_=bo_gr_ti
tt0944223,Love in the City,2007,256171,256171.0,,https://www.boxofficemojo.com/title/tt0944223/?ref_=bo_gr_ti
tt1032158,Bruno Manser - Laki Penan,2007,255523,255523.0,,https://www.boxofficemojo.com/title/tt1032158/?ref_=bo_gr_ti
tt1043855,The House,2007,255090,255090.0,,https://www.boxofficemojo.com/title/tt1043855/?ref_=bo_gr_ti
tt0845986,Den man älskar,2007,253476,253476.0,,https://www.boxofficemojo.com/title/tt0845986/?ref_=bo_gr_ti
tt1621046,Cesar Chavez,2014,6972226,1400729.0,5571497.0,https://www.boxofficemojo.com/title/tt1621046/?ref_=bo_gr_ti
tt0982944,Unnale Unnale,2007,250905,250905.0,,https://www.boxofficemojo.com/title/tt0982944/?ref_=bo_gr_ti
tt0490579,Dedication,2007,407511,314658.0,92853.0,https://www.boxofficemojo.com/title/tt0490579/?ref_=bo_gr_ti
tt1140871,The Russian Game,2007,250165,250165.0,,https://www.boxofficemojo.com/title/tt1140871/?ref_=bo_gr_ti
tt0898943,Raqeeb,2007,249884,249884.0,,https://www.boxofficemojo.com/title/tt0898943/?ref_=bo_gr_ti
tt0491720,The Final Inquiry,2006,249610,249610.0,,https://www.boxofficemojo.com/title/tt0491720/?ref_=bo_gr_ti
tt0847050,Half Moon,2006,248749,246221.0,2528.0,https://www.boxofficemojo.com/title/tt0847050/?ref_=bo_gr_ti
tt0847166,Gangster,2007,246516,246516.0,,https://www.boxofficemojo.com/title/tt0847166/?ref_=bo_gr_ti
tt0870211,Battle for Haditha,2007,245521,235211.0,10310.0,https://www.boxofficemojo.com/title/tt0870211/?ref_=bo_gr_ti
tt1121794,Sword of the Stranger,2007,258490,258490.0,,https://www.boxofficemojo.com/title/tt1121794/?ref_=bo_gr_ti
tt0482358,The Early Years: Erik Nietzsche Part 1,2007,244545,244545.0,,https://www.boxofficemojo.com/title/tt0482358/?ref_=bo_gr_ti
tt1068971,Sözün Bittigi Yer,2007,242860,242860.0,,https://www.boxofficemojo.com/title/tt1068971/?ref_=bo_gr_ti
tt0298903,Heidi,2005,491913,491913.0,,https://www.boxofficemojo.com/title/tt0298903/?ref_=bo_gr_ti
tt0922570,Propiedad ajena,2007,241364,241364.0,,https://www.boxofficemojo.com/title/tt0922570/?ref_=bo_gr_ti
tt0773138,Always Yours,2007,241003,241003.0,,https://www.boxofficemojo.com/title/tt0773138/?ref_=bo_gr_ti
tt0323807,"Remember Me, My Love",2003,12909601,12681615.0,227986.0,https://www.boxofficemojo.com/title/tt0323807/?ref_=bo_gr_ti
tt0346900,Dragon Hill. La colina del dragón,2002,916335,916335.0,,https://www.boxofficemojo.com/title/tt0346900/?ref_=bo_gr_ti
tt0850284,Gomeda,2007,237197,237197.0,,https://www.boxofficemojo.com/title/tt0850284/?ref_=bo_gr_ti
tt0846015,I Love Miami,2006,237189,237189.0,,https://www.boxofficemojo.com/title/tt0846015/?ref_=bo_gr_ti
tt0989633,Delhii Heights,2007,236928,236928.0,,https://www.boxofficemojo.com/title/tt0989633/?ref_=bo_gr_ti
tt0454559,Toni Goldwascher,2007,233984,233984.0,,https://www.boxofficemojo.com/title/tt0454559/?ref_=bo_gr_ti
tt0827183,"Me, the Other",2006,233611,233611.0,,https://www.boxofficemojo.com/title/tt0827183/?ref_=bo_gr_ti
tt0809469,Limit of Love: Umizaru,2006,60602690,60602690.0,,https://www.boxofficemojo.com/title/tt0809469/?ref_=bo_gr_ti
tt0447249,Lotte from Gadgetville,2006,241828,241828.0,,https://www.boxofficemojo.com/title/tt0447249/?ref_=bo_gr_ti
tt0778631,Brave Story,2006,11413156,11413156.0,,https://www.boxofficemojo.com/title/tt0778631/?ref_=bo_gr_ti
tt0463283,"Antonio Vivaldi, un prince à Venise",2006,255439,255439.0,,https://www.boxofficemojo.com/title/tt0463283/?ref_=bo_gr_ti
tt0812243,Ex Drummer,2007,231156,231156.0,,https://www.boxofficemojo.com/title/tt0812243/?ref_=bo_gr_ti
tt0838192,Fashion Victims,2007,230967,230967.0,,https://www.boxofficemojo.com/title/tt0838192/?ref_=bo_gr_ti
tt0996389,Eros una vez María,2007,229987,229987.0,,https://www.boxofficemojo.com/title/tt0996389/?ref_=bo_gr_ti
tt0808265,The Ferryman,2007,228695,228695.0,,https://www.boxofficemojo.com/title/tt0808265/?ref_=bo_gr_ti
tt1038904,Calle Santa Fe,2007,228577,228577.0,,https://www.boxofficemojo.com/title/tt1038904/?ref_=bo_gr_ti
tt0457802,The Blue Umbrella,2005,228230,228230.0,,https://www.boxofficemojo.com/title/tt0457802/?ref_=bo_gr_ti
tt1047847,Little Boy Red,2007,227801,227801.0,,https://www.boxofficemojo.com/title/tt1047847/?ref_=bo_gr_ti
tt0872029,Into the Faraway Sky,2007,230004,230004.0,,https://www.boxofficemojo.com/title/tt0872029/?ref_=bo_gr_ti
tt6449496,Taymour W Shafika,2007,227276,227276.0,,https://www.boxofficemojo.com/title/tt6449496/?ref_=bo_gr_ti
tt1165293,Playing,2007,226783,226783.0,,https://www.boxofficemojo.com/title/tt1165293/?ref_=bo_gr_ti
tt0855824,I Don't Want to Sleep Alone,2006,226026,206734.0,19292.0,https://www.boxofficemojo.com/title/tt0855824/?ref_=bo_gr_ti
tt0938303,The Final Winter,2007,225834,225834.0,,https://www.boxofficemojo.com/title/tt0938303/?ref_=bo_gr_ti
tt0862653,There Is Another Possibility,2007,225133,225133.0,,https://www.boxofficemojo.com/title/tt0862653/?ref_=bo_gr_ti
tt0983213,5 Centimeters Per Second,2007,256851,256851.0,,https://www.boxofficemojo.com/title/tt0983213/?ref_=bo_gr_ti
tt0356453,Live-In Maid,2004,618264,417831.0,200433.0,https://www.boxofficemojo.com/title/tt0356453/?ref_=bo_gr_ti
tt1031932,Counterparts,2007,224812,224812.0,,https://www.boxofficemojo.com/title/tt1031932/?ref_=bo_gr_ti
tt1147714,Beglyanki,2007,224734,224734.0,,https://www.boxofficemojo.com/title/tt1147714/?ref_=bo_gr_ti
tt0939918,Change Me,2007,224360,224360.0,,https://www.boxofficemojo.com/title/tt0939918/?ref_=bo_gr_ti
tt0398842,The Celestine Prophecy,2006,1127463,510227.0,617236.0,https://www.boxofficemojo.com/title/tt0398842/?ref_=bo_gr_ti
tt0810990,Nos amis les Terriens,2006,223274,223274.0,,https://www.boxofficemojo.com/title/tt0810990/?ref_=bo_gr_ti
tt0816657,Speed,2007,223083,223083.0,,https://www.boxofficemojo.com/title/tt0816657/?ref_=bo_gr_ti
tt0870222,Surviving My Mother,2007,223000,,223000.0,https://www.boxofficemojo.com/title/tt0870222/?ref_=bo_gr_ti
tt1399162,Aida,2006,222927,,222927.0,https://www.boxofficemojo.com/title/tt1399162/?ref_=bo_gr_ti
tt0439478,Boynton Beach Club,2005,3572758,445286.0,3127472.0,https://www.boxofficemojo.com/title/tt0439478/?ref_=bo_gr_ti
tt3989584,Polleros del sur: La venganza,2007,256997,256997.0,,https://www.boxofficemojo.com/title/tt3989584/?ref_=bo_gr_ti
tt0465600,Shanghai Red,2006,252109,221756.0,30353.0,https://www.boxofficemojo.com/title/tt0465600/?ref_=bo_gr_ti
tt0973822,O Mundo Em Duas Voltas,2007,225090,225090.0,,https://www.boxofficemojo.com/title/tt0973822/?ref_=bo_gr_ti
tt0808323,L'abbuffata,2007,220414,220414.0,,https://www.boxofficemojo.com/title/tt0808323/?ref_=bo_gr_ti
tt0865925,Off the Grid,2006,218499,218499.0,,https://www.boxofficemojo.com/title/tt0865925/?ref_=bo_gr_ti
tt0479046,Ghosts of Cité Soleil,2006,218444,169692.0,48752.0,https://www.boxofficemojo.com/title/tt0479046/?ref_=bo_gr_ti
tt6419376,Leilet Eid,2008,218389,218389.0,,https://www.boxofficemojo.com/title/tt6419376/?ref_=bo_gr_ti
tt0151427,The Mad Hatter,1948,218193,218193.0,,https://www.boxofficemojo.com/title/tt0151427/?ref_=bo_gr_ti
tt0050976,The Seventh Seal,1957,230571,230571.0,,https://www.boxofficemojo.com/title/tt0050976/?ref_=bo_gr_ti
tt1009014,J.C. Chávez,2007,216421,216421.0,,https://www.boxofficemojo.com/title/tt1009014/?ref_=bo_gr_ti
tt0438329,Noel: The Samba Poet,2006,215171,215171.0,,https://www.boxofficemojo.com/title/tt0438329/?ref_=bo_gr_ti
tt0474642,En la Cama,2005,215121,215121.0,,https://www.boxofficemojo.com/title/tt0474642/?ref_=bo_gr_ti
tt1138437,14 kilómetros,2007,234536,234536.0,,https://www.boxofficemojo.com/title/tt1138437/?ref_=bo_gr_ti
tt0844347,Midnight Sun,2006,7634058,7634058.0,,https://www.boxofficemojo.com/title/tt0844347/?ref_=bo_gr_ti
tt0299981,Highlander: The Source,2007,213205,213205.0,,https://www.boxofficemojo.com/title/tt0299981/?ref_=bo_gr_ti
tt0989681,The Lady Iron Chef,2007,213067,213067.0,,https://www.boxofficemojo.com/title/tt0989681/?ref_=bo_gr_ti
tt0768177,Right On,2007,212930,212930.0,,https://www.boxofficemojo.com/title/tt0768177/?ref_=bo_gr_ti
tt0783598,Until Death,2007,212921,212921.0,,https://www.boxofficemojo.com/title/tt0783598/?ref_=bo_gr_ti
tt0847830,Grow Your Own,2007,498278,498278.0,,https://www.boxofficemojo.com/title/tt0847830/?ref_=bo_gr_ti
tt6448378,U-ri Hak-ko,2007,211156,211156.0,,https://www.boxofficemojo.com/title/tt6448378/?ref_=bo_gr_ti
tt0465461,Four Last Songs,2007,211137,211137.0,,https://www.boxofficemojo.com/title/tt0465461/?ref_=bo_gr_ti
tt0462477,Pierrepoint: The Last Hangman,2005,824856,801664.0,23192.0,https://www.boxofficemojo.com/title/tt0462477/?ref_=bo_gr_ti
tt0419491,Believe in Me,2006,209654,,209654.0,https://www.boxofficemojo.com/title/tt0419491/?ref_=bo_gr_ti
tt0499540,The Other,2007,300327,300327.0,,https://www.boxofficemojo.com/title/tt0499540/?ref_=bo_gr_ti
tt0486138,Il mio miglior nemico,2006,23919309,23919309.0,,https://www.boxofficemojo.com/title/tt0486138/?ref_=bo_gr_ti
tt0975676,The Heart Is a Dark Forest,2007,208605,208605.0,,https://www.boxofficemojo.com/title/tt0975676/?ref_=bo_gr_ti
tt0422401,Hatchet,2006,208550,33269.0,175281.0,https://www.boxofficemojo.com/title/tt0422401/?ref_=bo_gr_ti
tt0878134,A Man Named Pearl,2006,208392,,208392.0,https://www.boxofficemojo.com/title/tt0878134/?ref_=bo_gr_ti
tt0983990,1971,2007,207755,207755.0,,https://www.boxofficemojo.com/title/tt0983990/?ref_=bo_gr_ti
tt1266714,Terapia Roosevelt,2006,205673,205673.0,,https://www.boxofficemojo.com/title/tt1266714/?ref_=bo_gr_ti
tt0476861,Sarhad Paar,2006,205668,205668.0,,https://www.boxofficemojo.com/title/tt0476861/?ref_=bo_gr_ti
tt0422981,Pusinky,2007,205220,205220.0,,https://www.boxofficemojo.com/title/tt0422981/?ref_=bo_gr_ti
tt0814009,Andre omgang,2007,204793,204793.0,,https://www.boxofficemojo.com/title/tt0814009/?ref_=bo_gr_ti
tt0763852,I Have Never Forgotten You: The Life & Legacy of Simon Wiesenthal,2007,204167,174191.0,29976.0,https://www.boxofficemojo.com/title/tt0763852/?ref_=bo_gr_ti
tt0410520,Rhythm Is It!,2004,4831052,4831052.0,,https://www.boxofficemojo.com/title/tt0410520/?ref_=bo_gr_ti
tt1020853,¿Y tú cuánto cuestas?,2007,202740,202740.0,,https://www.boxofficemojo.com/title/tt1020853/?ref_=bo_gr_ti
tt0982849,Bog of Beasts,2006,202099,202099.0,,https://www.boxofficemojo.com/title/tt0982849/?ref_=bo_gr_ti
tt6449736,The Sad Decrease of Increase,2007,201736,201736.0,,https://www.boxofficemojo.com/title/tt6449736/?ref_=bo_gr_ti
tt0499238,Milarepa,2006,252154,101040.0,151114.0,https://www.boxofficemojo.com/title/tt0499238/?ref_=bo_gr_ti
tt0158331,Victoria No. 203,1972,201216,201216.0,,https://www.boxofficemojo.com/title/tt0158331/?ref_=bo_gr_ti
tt0939681,What Would Jesus Buy?,2007,200010,,200010.0,https://www.boxofficemojo.com/title/tt0939681/?ref_=bo_gr_ti
tt0791178,The Jammed,2007,199728,199728.0,,https://www.boxofficemojo.com/title/tt0791178/?ref_=bo_gr_ti
tt1046952,Love Is Cinta,2007,198514,198514.0,,https://www.boxofficemojo.com/title/tt1046952/?ref_=bo_gr_ti
tt0818077,5 Lies,2007,198380,198380.0,,https://www.boxofficemojo.com/title/tt0818077/?ref_=bo_gr_ti
tt0369672,A Love Song for Bobby Long,2004,2039526,1875218.0,164308.0,https://www.boxofficemojo.com/title/tt0369672/?ref_=bo_gr_ti
tt0896952,My Enemy's Enemy,2007,198012,198012.0,,https://www.boxofficemojo.com/title/tt0896952/?ref_=bo_gr_ti
tt6419402,Warrior,2007,196760,196760.0,,https://www.boxofficemojo.com/title/tt6419402/?ref_=bo_gr_ti
tt1070345,ICH WILL DICH - Begegnungen mit Hilde Domin,2007,196750,196750.0,,https://www.boxofficemojo.com/title/tt1070345/?ref_=bo_gr_ti
tt6448114,E-Mail,2007,195338,195338.0,,https://www.boxofficemojo.com/title/tt6448114/?ref_=bo_gr_ti
tt6449008,Orang minyak,2007,195122,195122.0,,https://www.boxofficemojo.com/title/tt6449008/?ref_=bo_gr_ti
tt0391229,I Want Someone to Eat Cheese With,2006,194568,,194568.0,https://www.boxofficemojo.com/title/tt0391229/?ref_=bo_gr_ti
tt0984175,Alice's House,2007,193531,131709.0,61822.0,https://www.boxofficemojo.com/title/tt0984175/?ref_=bo_gr_ti
tt0808237,Drama/Mex,2006,193508,184880.0,8628.0,https://www.boxofficemojo.com/title/tt0808237/?ref_=bo_gr_ti
tt0444628,Fay Grim,2006,193067,66353.0,126714.0,https://www.boxofficemojo.com/title/tt0444628/?ref_=bo_gr_ti
tt0796236,The New Man,2007,192672,192672.0,,https://www.boxofficemojo.com/title/tt0796236/?ref_=bo_gr_ti
tt0414852,District B13,2004,11169386,9969170.0,1200216.0,https://www.boxofficemojo.com/title/tt0414852/?ref_=bo_gr_ti
tt0896951,Una mujer invisible,2007,191958,191958.0,,https://www.boxofficemojo.com/title/tt0896951/?ref_=bo_gr_ti
tt0827727,Mosquita muerta,2007,191187,191187.0,,https://www.boxofficemojo.com/title/tt0827727/?ref_=bo_gr_ti
tt3456970,Malaikottai,2007,190399,190399.0,,https://www.boxofficemojo.com/title/tt3456970/?ref_=bo_gr_ti
tt6450076,Al Hob Keddah,2008,190387,190387.0,,https://www.boxofficemojo.com/title/tt6450076/?ref_=bo_gr_ti
tt1086355,The Trial Begins,2007,189507,189507.0,,https://www.boxofficemojo.com/title/tt1086355/?ref_=bo_gr_ti
tt0445948,Cult,2007,187814,187814.0,,https://www.boxofficemojo.com/title/tt0445948/?ref_=bo_gr_ti
tt0422783,Music Within,2007,187581,33494.0,154087.0,https://www.boxofficemojo.com/title/tt0422783/?ref_=bo_gr_ti
tt1040037,Lion & Four Cats,2007,187021,187021.0,,https://www.boxofficemojo.com/title/tt1040037/?ref_=bo_gr_ti
tt0772892,The Wooden Box,2006,190314,190314.0,,https://www.boxofficemojo.com/title/tt0772892/?ref_=bo_gr_ti
tt1085491,Postcards from Leningrad,2007,185691,185691.0,,https://www.boxofficemojo.com/title/tt1085491/?ref_=bo_gr_ti
tt0483179,The Sugar Curtain,2005,185058,184476.0,582.0,https://www.boxofficemojo.com/title/tt0483179/?ref_=bo_gr_ti
tt0485185,Americanizing Shelley,2007,237638,109614.0,128024.0,https://www.boxofficemojo.com/title/tt0485185/?ref_=bo_gr_ti
tt0996918,Barcelona (A Map),2007,182030,182030.0,,https://www.boxofficemojo.com/title/tt0996918/?ref_=bo_gr_ti
tt0810082,Scrambled Beer,2007,181388,181388.0,,https://www.boxofficemojo.com/title/tt0810082/?ref_=bo_gr_ti
tt1476250,The Aviators,2008,181233,181233.0,,https://www.boxofficemojo.com/title/tt1476250/?ref_=bo_gr_ti
tt1090650,Dhokha,2007,181167,181167.0,,https://www.boxofficemojo.com/title/tt1090650/?ref_=bo_gr_ti
tt0237376,Kireedam,1989,181001,181001.0,,https://www.boxofficemojo.com/title/tt0237376/?ref_=bo_gr_ti
tt0882967,Strangers,2007,179827,179827.0,,https://www.boxofficemojo.com/title/tt0882967/?ref_=bo_gr_ti
tt0479074,The Inner Life of Martin Frost,2007,179443,174329.0,5114.0,https://www.boxofficemojo.com/title/tt0479074/?ref_=bo_gr_ti
tt0780608,Smiley Face,2007,179381,169984.0,9397.0,https://www.boxofficemojo.com/title/tt0780608/?ref_=bo_gr_ti
tt0949524,Scream of the Ants,2006,197621,197621.0,,https://www.boxofficemojo.com/title/tt0949524/?ref_=bo_gr_ti
tt0764235,Dyuymovochka,2007,177985,177985.0,,https://www.boxofficemojo.com/title/tt0764235/?ref_=bo_gr_ti
tt0855011,Mrs. Ratcliffe's Revolution,2007,177712,177712.0,,https://www.boxofficemojo.com/title/tt0855011/?ref_=bo_gr_ti
tt0492499,An Unreasonable Man,2006,176647,,176647.0,https://www.boxofficemojo.com/title/tt0492499/?ref_=bo_gr_ti
